Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,salary_imputed_flag,flights_2017,distance_2017,points_earned_2017,points_redeemed_2017,dollar_redeemed_2017,active_months_2017,flights_2018,Silent_Churn_Flag,Formally_Cancelled,education_rank,card_rank,is_married,Cluster,Churn_Risk_Score,Strategic_Segment
267352,Canada,Ontario,Toronto,M2M 7K8,Male,College,73510.0,Single,Star,19069.5,Standard,2013,6,,,1,18,31012,31012.0,589,106,6,21,0,0,2,1,0,3,0.019607843831181526,Single Frequent Flyers
276650,Canada,British Columbia,Kelowna,V09 2E9,Male,College,73510.0,Single,Star,19116.57,Standard,2014,6,,,1,25,34269,34269.0,759,136,7,23,0,0,2,1,0,3,0.015625,Single Frequent Flyers
944541,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73510.0,Single,Star,19116.57,Standard,2017,1,,,1,25,37121,37121.0,0,0,8,25,0,0,2,1,0,3,0.0,Single Frequent Flyers
600746,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,48521.0,Divorced,Star,19160.99,Standard,2014,3,,,0,22,34435,34435.0,0,0,10,14,0,0,3,1,0,3,0.015625,Single Frequent Flyers
802556,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,48521.0,Divorced,Star,19160.99,Standard,2014,9,,,0,18,28732,28732.0,0,0,6,19,0,0,3,1,0,4,0.015625,High-Value Frequent Flyers
171638,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,104915.0,Married,Star,19231.77,Standard,2017,11,,,0,2,1620,1620.0,0,0,1,27,0,0,3,1,1,1,0.16410256922245026,At-Risk Infrequent Flyers
461859,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,104915.0,Married,Star,19231.77,Standard,2013,12,,,0,25,38756,38756.0,0,0,8,17,0,0,3,1,1,2,0.010416666977107525,Married Loyalists
403500,Canada,Ontario,Sudbury,M5V 1G5,Male,College,73510.0,Single,Star,19237.7,Standard,2013,12,,,1,14,23538,23538.0,0,0,7,33,0,0,2,1,0,4,0.019607843831181526,High-Value Frequent Flyers
612269,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,58230.0,Married,Star,19259.84,Standard,2014,6,,,0,27,47283,47283.0,0,0,10,7,0,0,3,1,1,2,0.0,Married Loyalists
755867,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,58230.0,Married,Star,19259.84,Standard,2016,10,,,0,13,23896,23896.0,0,0,7,18,0,0,3,1,1,4,0.06849315017461777,High-Value Frequent Flyers
384599,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,51289.0,Divorced,Star,19337.9,Standard,2014,11,,,0,16,22750,22750.0,730,131,6,14,0,0,3,1,0,4,0.019607843831181526,High-Value Frequent Flyers
106776,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,50611.0,Married,Star,19357.8,Standard,2012,12,,,0,22,31982,31982.0,403,73,6,21,0,0,3,1,1,4,0.019607843831181526,High-Value Frequent Flyers
194786,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,68454.0,Married,Star,19363.53,Standard,2016,1,,,0,27,44542,44542.0,416,75,10,24,0,0,3,1,1,2,0.010416666977107525,Married Loyalists
102851,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,60216.0,Single,Star,19435.63,Standard,2014,8,,,0,20,26990,26990.0,850,153,8,19,0,0,3,1,0,4,0.015625,High-Value Frequent Flyers
250921,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,75704.0,Single,Star,19454.41,Standard,2016,9,,,0,25,46116,46116.0,1331,240,7,23,0,0,3,1,0,3,0.015625,Single Frequent Flyers
159745,Canada,Quebec,Montreal,H2Y 2W2,Female,College,73510.0,Single,Star,19512.0,Standard,2014,3,,,1,23,31418,31418.0,0,0,7,18,0,0,2,1,0,3,0.015625,Single Frequent Flyers
252954,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73510.0,Single,Star,19512.0,Standard,2016,6,,,1,22,38500,38500.0,0,0,9,16,0,0,2,1,0,3,0.015625,Single Frequent Flyers
324048,Canada,Alberta,Edmonton,T3G 6Y6,Male,High School or Below,73956.0,Married,Star,19582.47,Standard,2012,11,,,0,13,20257,20257.0,395,71,5,24,0,0,1,1,1,4,0.019607843831181526,High-Value Frequent Flyers
969764,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,73510.0,Single,Star,19606.36,Standard,2016,7,,,1,23,37925,37925.0,0,0,9,18,0,0,2,1,0,3,0.010416666977107525,Single Frequent Flyers
330131,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,93285.0,Married,Star,19688.32,Standard,2017,5,,,0,18,29065,29065.0,479,86,8,24,0,0,3,1,1,4,0.010416666977107525,High-Value Frequent Flyers
632199,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,58273.0,Divorced,Star,19690.44,Standard,2016,4,,,0,27,35395,35395.0,1990,359,10,29,0,0,3,1,0,3,0.0,Single Frequent Flyers
958299,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,73510.0,Single,Star,19849.74,Standard,2017,8,,,1,4,7236,7236.0,0,0,1,20,0,0,2,1,0,1,0.16410256922245026,At-Risk Infrequent Flyers
555298,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,76119.0,Married,Star,19896.42,Standard,2014,6,,,0,22,37720,37720.0,1492,269,9,24,0,0,3,1,1,4,0.010416666977107525,High-Value Frequent Flyers
507998,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,69483.0,Divorced,Star,19927.64,Standard,2014,9,,,0,18,27884,27884.0,1525,275,9,15,0,0,3,1,0,4,0.0,High-Value Frequent Flyers
802478,Canada,British Columbia,Victoria,V10 6T5,Male,College,73510.0,Single,Star,19964.4,Standard,2014,4,,,1,24,25001,25001.0,0,0,9,27,0,0,2,1,0,4,0.010416666977107525,High-Value Frequent Flyers
280292,Canada,Ontario,London,M5B 3E4,Female,Bachelor,99788.0,Married,Star,20096.89,Standard,2016,11,,,0,22,22316,22316.0,487,88,8,20,0,0,3,1,1,4,0.015625,High-Value Frequent Flyers
514559,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,99788.0,Married,Star,20096.89,Standard,2014,7,,,0,24,41448,41448.0,1229,221,9,14,0,0,3,1,1,2,0.015625,Married Loyalists
942601,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,99788.0,Married,Star,20096.89,Standard,2012,11,,,0,20,32506,32506.0,465,84,7,18,0,0,3,1,1,4,0.019607843831181526,High-Value Frequent Flyers
605184,Canada,Quebec,Montreal,H3T 8L4,Female,High School or Below,67944.0,Married,Star,20101.65,Standard,2017,1,,,0,12,19003,19003.0,732,132,6,18,0,0,1,1,1,4,0.019607843831181526,High-Value Frequent Flyers
869133,Canada,Ontario,Toronto,P2T 6G3,Male,College,73510.0,Single,Star,20123.87,Standard,2013,2,,,1,23,26831,26831.0,516,93,7,16,0,0,2,1,0,4,0.015625,High-Value Frequent Flyers
981851,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73510.0,Single,Star,20123.87,Standard,2014,12,,,1,15,23872,23872.0,699,126,4,22,0,0,2,1,0,4,0.1190476194024086,High-Value Frequent Flyers
634503,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73510.0,Single,Star,20186.35,Standard,2012,6,,,1,20,22322,22322.0,0,0,8,27,0,0,2,1,0,4,0.015625,High-Value Frequent Flyers
827668,Canada,Quebec,Montreal,H2T 9K8,Male,College,73510.0,Single,Star,20186.35,Standard,2016,12,2017.0,8.0,1,14,23028,23028.0,373,67,4,0,1,1,2,1,0,4,0.13725490868091583,High-Value Frequent Flyers
742732,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,67358.0,Married,Star,20230.97,Standard,2013,10,,,0,21,33727,33727.0,317,57,9,16,0,0,3,1,1,4,0.010416666977107525,High-Value Frequent Flyers
183235,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,72350.0,Married,Star,20237.15,Standard,2014,5,,,0,23,36386,36386.0,1204,217,8,26,0,0,3,1,1,4,0.010416666977107525,High-Value Frequent Flyers
336247,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,72350.0,Married,Star,20237.15,Standard,2014,11,,,0,26,42792,42792.0,0,0,10,27,0,0,3,1,1,2,0.010416666977107525,Married Loyalists
937662,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,58334.0,Married,Star,20239.38,Standard,2015,2,,,0,28,39152,39152.0,491,88,9,17,0,0,3,1,1,2,0.010416666977107525,Married Loyalists
117939,Canada,Quebec,Montreal,H4G 3T4,Male,College,73510.0,Single,Star,20294.39,Standard,2013,11,2017.0,5.0,1,8,9058,9058.0,0,0,4,0,1,1,2,1,0,1,0.16410256922245026,At-Risk Infrequent Flyers
831964,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,73510.0,Single,Star,20294.39,Standard,2015,11,,,1,24,32646,32646.0,1830,330,9,16,0,0,2,1,0,3,0.015625,Single Frequent Flyers
944506,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,62800.0,Divorced,Star,20314.44,Standard,2014,12,,,0,16,19323,19323.0,314,57,7,14,0,0,3,1,0,4,0.015625,High-Value Frequent Flyers
248356,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,78160.0,Married,Star,20315.0,Standard,2016,12,,,0,31,42498,42498.0,399,72,11,17,0,0,3,1,1,2,0.0,Married Loyalists
420590,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,78160.0,Married,Star,20315.0,Standard,2017,10,,,0,2,4146,4146.0,0,0,1,15,0,0,3,1,1,1,0.16410256922245026,At-Risk Infrequent Flyers
970195,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,56182.0,Single,Star,20380.07,Standard,2017,2,,,0,14,17264,17264.0,0,0,6,21,0,0,3,1,0,4,0.04316546767950058,High-Value Frequent Flyers
512177,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,99850.0,Single,Star,20395.97,Standard,2014,7,,,0,14,25846,25846.0,503,91,5,16,0,0,3,1,0,4,0.04316546767950058,High-Value Frequent Flyers
928116,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,84203.0,Divorced,Star,20446.6,Standard,2017,1,,,0,20,32898,32898.0,379,68,7,12,0,0,3,1,0,4,0.015625,High-Value Frequent Flyers
328303,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,74580.0,Married,Star,20477.11,Standard,2012,9,,,0,25,38190,38190.0,501,90,10,25,0,0,3,1,1,4,0.0,High-Value Frequent Flyers
313763,Canada,Ontario,London,M5B 3E4,Female,College,73510.0,Single,Star,20496.69,Standard,2017,5,,,1,6,10290,10290.0,0,0,2,18,0,0,2,1,0,1,0.16410256922245026,At-Risk Infrequent Flyers
240209,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,73510.0,Single,Star,20534.39,Standard,2014,11,2018.0,11.0,1,13,19141,19141.0,0,0,6,21,0,1,2,1,0,4,0.04316546767950058,High-Value Frequent Flyers
670000,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73510.0,Single,Star,20552.62,Standard,2015,7,,,1,27,37225,37225.0,0,0,10,21,0,0,2,1,0,3,0.0,Single Frequent Flyers
867301,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,73510.0,Single,Star,20700.86,Standard,2014,10,,,1,19,31770,31770.0,0,0,7,9,0,0,2,1,0,4,0.015625,High-Value Frequent Flyers
137529,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,99286.0,Married,Star,20708.26,Standard,2013,3,2017.0,12.0,0,6,8122,8122.0,540,97,4,0,1,1,3,1,1,1,0.16410256922245026,At-Risk Infrequent Flyers
276648,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,73510.0,Single,Star,20714.94,Standard,2012,6,,,1,15,17597,17597.0,1555,280,7,15,0,0,2,1,0,4,0.015625,High-Value Frequent Flyers
398506,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73510.0,Single,Star,20842.6,Standard,2014,3,,,1,18,32947,32947.0,798,144,7,26,0,0,2,1,0,4,0.015625,High-Value Frequent Flyers
300960,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73510.0,Married,Star,20864.31,Standard,2016,2,,,1,25,36827,36827.0,479,86,10,23,0,0,2,1,1,4,0.0,High-Value Frequent Flyers
280828,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,51930.0,Married,Star,20885.56,Standard,2015,10,,,0,20,33985,33985.0,601,108,7,19,0,0,1,1,1,4,0.015625,High-Value Frequent Flyers
622883,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,64354.0,Married,Star,20925.9,Standard,2012,9,,,0,27,42390,42390.0,925,166,9,15,0,0,3,1,1,4,0.0,High-Value Frequent Flyers
419522,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,54250.0,Married,Star,20930.05,Standard,2015,5,,,0,23,33036,33036.0,0,0,7,25,0,0,3,1,1,4,0.015625,High-Value Frequent Flyers
588015,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,54250.0,Married,Star,20930.05,Standard,2015,9,,,0,16,20224,20224.0,753,136,7,15,0,0,3,1,1,4,0.015625,High-Value Frequent Flyers
782515,Canada,Ontario,Toronto,P2T 6G3,Male,College,73510.0,Single,Star,20940.3,Standard,2014,12,,,1,11,13855,13855.0,750,135,4,17,0,0,2,1,0,4,0.16410256922245026,High-Value Frequent Flyers
109478,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,84346.0,Married,Star,20998.26,Standard,2014,7,,,0,22,39571,39571.0,574,103,6,22,0,0,3,1,1,4,0.0746268630027771,High-Value Frequent Flyers
541557,Canada,Quebec,Hull,J8Y 3Z5,Male,College,73510.0,Single,Star,21159.3,Standard,2015,3,,,1,25,50137,50137.0,448,81,9,19,0,0,2,1,0,3,0.0,Single Frequent Flyers
665403,Canada,Quebec,Montreal,H2T 9K8,Male,College,73510.0,Married,Star,21172.39,Standard,2018,5,,,1,21,30838,30838.0,1473,265,7,33,0,0,2,1,1,4,0.015625,High-Value Frequent Flyers
774103,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,50149.0,Married,Star,21205.38,Standard,2014,11,,,0,22,33097,33097.0,0,0,9,29,0,0,3,1,1,4,0.010416666977107525,High-Value Frequent Flyers
505390,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73510.0,Divorced,Star,21235.45,Standard,2015,4,,,1,25,44072,44072.0,585,105,8,25,0,0,2,1,0,3,0.010416666977107525,Single Frequent Flyers
867112,Canada,Quebec,Montreal,H2T 2J6,Female,College,73510.0,Divorced,Star,21235.45,Standard,2016,2,,,1,26,41779,41779.0,377,68,9,29,0,0,2,1,0,3,0.0,Single Frequent Flyers
942535,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,85659.0,Married,Star,21255.5,Standard,2016,1,,,0,18,19152,19152.0,739,133,7,14,0,0,3,1,1,4,0.015625,High-Value Frequent Flyers
475132,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,55801.0,Married,Star,21274.34,Standard,2014,9,,,0,27,33977,33977.0,433,78,10,16,0,0,1,1,1,4,0.0,High-Value Frequent Flyers
571163,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,73510.0,Single,Star,21404.36,Standard,2012,11,,,1,21,27853,27853.0,563,101,6,23,0,0,2,1,0,4,0.019607843831181526,High-Value Frequent Flyers
317919,Canada,Quebec,Hull,J8Y 3Z5,Male,College,73510.0,Married,Star,21423.64,Standard,2013,4,,,1,18,31900,31900.0,0,0,6,23,0,0,2,1,1,4,0.04316546767950058,High-Value Frequent Flyers
615826,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,73510.0,Married,Star,21423.64,Standard,2015,11,,,1,23,29646,29646.0,0,0,8,11,0,0,2,1,1,4,0.0,High-Value Frequent Flyers
720939,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,73510.0,Married,Star,21423.64,Standard,2016,5,,,1,32,49742,49742.0,405,73,10,19,0,0,2,1,1,2,0.0,Married Loyalists
343218,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,50636.0,Married,Star,21480.82,Standard,2013,4,,,0,12,25690,25690.0,0,0,3,23,0,0,1,1,1,4,0.019607843831181526,High-Value Frequent Flyers
265557,Canada,Quebec,Tremblant,H5Y 2S9,Female,Doctor,66360.0,Married,Star,21528.57,Standard,2015,8,,,0,18,22398,22398.0,446,80,6,21,0,0,5,1,1,4,0.04316546767950058,High-Value Frequent Flyers
563945,Canada,Quebec,Montreal,H4G 3T4,Female,College,73510.0,Single,Star,21561.71,Standard,2015,8,,,1,25,41938,41938.0,622,112,8,16,0,0,2,1,0,4,0.015625,High-Value Frequent Flyers
919823,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77624.0,Divorced,Star,21590.44,Standard,2014,4,,,0,18,30267,30267.0,1176,212,9,20,0,0,3,1,0,4,0.010416666977107525,High-Value Frequent Flyers
335143,Canada,Quebec,Quebec City,G1B 3L5,Female,College,73510.0,Married,Star,21766.83,Standard,2016,10,,,1,23,36788,36788.0,0,0,8,24,0,0,2,1,1,4,0.0,High-Value Frequent Flyers
880065,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,73510.0,Married,Star,21766.83,Standard,2013,8,,,1,18,29494,29494.0,649,117,7,17,0,0,2,1,1,4,0.015625,High-Value Frequent Flyers
404475,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,72917.0,Married,Star,21776.58,Standard,2013,2,,,0,23,31647,31647.0,492,89,7,17,0,0,3,1,1,4,0.015625,High-Value Frequent Flyers
423598,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,72917.0,Married,Star,21776.58,Standard,2016,1,,,0,27,28837,28837.0,343,62,8,21,0,0,3,1,1,4,0.010416666977107525,High-Value Frequent Flyers
519442,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,67109.0,Divorced,Star,21850.35,Standard,2014,11,,,0,18,31175,31175.0,750,135,9,9,0,0,3,1,0,4,0.010416666977107525,High-Value Frequent Flyers
415381,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,69267.0,Married,Star,21850.84,Standard,2015,2,,,0,27,37403,37403.0,367,66,7,17,0,0,3,1,1,4,0.015625,High-Value Frequent Flyers
273020,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,63372.0,Married,Star,21886.2,Standard,2014,10,,,0,19,25141,25141.0,502,90,7,14,0,0,3,1,1,4,0.019607843831181526,High-Value Frequent Flyers
262211,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,48191.0,Married,Star,21903.91,Standard,2016,10,,,0,14,20323,20323.0,0,0,7,16,0,0,3,1,1,4,0.015625,High-Value Frequent Flyers
511765,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,88479.0,Married,Star,21914.41,Standard,2013,7,,,0,12,17039,17039.0,0,0,5,15,0,0,3,1,1,4,0.04316546767950058,High-Value Frequent Flyers
165188,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,91323.0,Married,Star,21923.12,Standard,2016,12,,,0,14,21671,21671.0,1625,292,6,15,0,0,3,1,1,4,0.0746268630027771,High-Value Frequent Flyers
180488,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,73510.0,Married,Star,22029.15,Standard,2017,2,,,1,25,34575,34575.0,415,75,8,30,0,0,2,1,1,4,0.0,High-Value Frequent Flyers
543422,Canada,Quebec,Montreal,H2Y 4R4,Male,College,73510.0,Married,Star,22029.15,Standard,2017,1,,,1,17,30124,30124.0,1085,196,8,28,0,0,2,1,1,4,0.015625,High-Value Frequent Flyers
859553,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,80825.0,Married,Star,22056.0,Standard,2017,10,,,0,1,786,786.0,0,0,1,23,0,0,3,1,1,1,0.16410256922245026,At-Risk Infrequent Flyers
819375,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,49610.0,Married,Star,22093.62,Standard,2014,2,,,0,25,44065,44065.0,639,115,8,17,0,0,3,1,1,4,0.015625,High-Value Frequent Flyers
391611,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,73510.0,Married,Star,22103.51,Standard,2017,2,,,1,17,27080,27080.0,0,0,6,27,0,0,2,1,1,4,0.019607843831181526,High-Value Frequent Flyers
864327,Canada,Ontario,Trenton,K8V 4B2,Female,College,73510.0,Married,Star,22103.51,Standard,2014,10,,,1,20,35732,35732.0,0,0,9,11,0,0,2,1,1,4,0.010416666977107525,High-Value Frequent Flyers
684201,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,80000.0,Single,Star,22110.4,Standard,2017,4,,,0,18,30672,30672.0,1021,184,5,27,0,0,3,1,0,4,0.04316546767950058,High-Value Frequent Flyers
807553,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,61506.0,Married,Star,22207.83,Standard,2016,11,,,0,18,28502,28502.0,1086,195,7,21,0,0,3,1,1,4,0.015625,High-Value Frequent Flyers
270901,Canada,Ontario,Kingston,M9K 2P4,Female,College,73510.0,Single,Star,22315.06,Standard,2013,9,,,1,28,48838,48838.0,1547,278,10,21,0,0,2,1,0,4,0.0,High-Value Frequent Flyers
145323,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,104527.0,Single,Star,22325.83,Standard,2015,4,,,0,28,36346,36346.0,0,0,8,16,0,0,3,1,0,4,0.0,High-Value Frequent Flyers
138421,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,67819.0,Single,Star,22332.44,Standard,2015,12,,,0,15,25069,25069.0,0,0,7,13,0,0,3,1,0,4,0.019607843831181526,High-Value Frequent Flyers
332962,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,67819.0,Single,Star,22332.44,Standard,2014,1,,,0,18,30604,30604.0,370,67,8,21,0,0,3,1,0,4,0.015625,High-Value Frequent Flyers
442103,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,67819.0,Single,Star,22332.44,Standard,2013,1,,,0,24,34091,34091.0,329,59,7,17,0,0,3,1,0,4,0.015625,High-Value Frequent Flyers
801146,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,67819.0,Single,Star,22332.44,Standard,2013,2,,,0,18,22304,22304.0,0,0,7,23,0,0,3,1,0,4,0.019607843831181526,High-Value Frequent Flyers
122357,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,89345.0,Married,Star,22399.13,Standard,2013,5,,,0,16,22733,22733.0,0,0,6,12,0,0,3,1,1,4,0.019607843831181526,High-Value Frequent Flyers
802621,Canada,Ontario,Kingston,M9K 2P4,Male,College,73510.0,Single,Star,22448.69,Standard,2014,1,,,1,22,35541,35541.0,0,0,8,21,0,0,2,1,0,4,0.010416666977107525,High-Value Frequent Flyers
251641,Canada,Alberta,Edmonton,T9G 1W3,Male,College,73510.0,Single,Star,22500.88,Standard,2017,4,,,1,8,9880,9880.0,0,0,3,23,0,0,2,1,0,4,0.16410256922245026,High-Value Frequent Flyers
895433,Canada,Ontario,Toronto,M2M 7K8,Male,College,73510.0,Single,Star,22500.88,Standard,2016,4,,,1,25,29658,29658.0,0,0,9,18,0,0,2,1,0,4,0.0,High-Value Frequent Flyers
317774,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,82651.0,Married,Star,22523.71,Standard,2016,7,,,0,13,14788,14788.0,0,0,6,18,0,0,3,1,1,4,0.04316546767950058,High-Value Frequent Flyers
630265,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,99968.0,Divorced,Star,22643.83,Standard,2015,11,,,0,29,40522,40522.0,384,69,10,13,0,0,3,1,0,4,0.0,High-Value Frequent Flyers
222743,Canada,Ontario,Toronto,P2T 6G3,Male,Master,126075.0,Divorced,Star,22647.22,Standard,2012,12,,,0,19,29750,29750.0,516,93,7,13,0,0,4,1,0,4,0.015625,High-Value Frequent Flyers
511253,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,99050.0,Married,Star,22712.02,Standard,2013,8,,,0,18,34394,34394.0,1011,182,6,5,0,0,5,1,1,4,0.019607843831181526,High-Value Frequent Flyers
167257,Canada,Ontario,Ottawa,K1F 2R2,Male,Doctor,195373.0,Married,Star,22721.47,Standard,2012,11,,,0,20,28607,28607.0,0,0,7,20,0,0,5,1,1,0,0.015625,Elite Professionals (Low-Frequency)
507514,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,70684.0,Married,Star,22940.38,Standard,2014,2,,,0,22,26823,26823.0,820,148,9,19,0,0,3,1,1,4,0.010416666977107525,High-Value Frequent Flyers
207543,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,77565.0,Married,Star,22951.89,Standard,2017,7,,,0,8,13561,13561.0,0,0,3,27,0,0,3,1,1,4,0.16410256922245026,High-Value Frequent Flyers
553261,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,77565.0,Married,Star,22951.89,Standard,2013,12,,,0,23,36658,36658.0,904,163,8,14,0,0,3,1,1,4,0.0,High-Value Frequent Flyers
882409,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73510.0,Single,Star,23142.15,Standard,2017,6,,,1,4,7265,7265.0,1478,266,4,14,0,0,2,1,0,1,0.0746268630027771,At-Risk Infrequent Flyers
952326,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,75681.0,Married,Star,23144.13,Standard,2012,12,,,0,21,36557,36557.0,0,0,9,23,0,0,3,1,1,4,0.010416666977107525,High-Value Frequent Flyers
117782,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,97704.0,Divorced,Star,23207.25,Standard,2014,12,,,0,22,30415,30415.0,1268,229,10,24,0,0,3,1,0,4,0.010416666977107525,High-Value Frequent Flyers
739345,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,64864.0,Married,Star,23207.27,Standard,2014,8,,,0,15,24496,24496.0,514,93,6,14,0,0,3,1,1,4,0.019607843831181526,High-Value Frequent Flyers
480760,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,95189.0,Single,Star,23295.06,Standard,2014,12,,,0,22,42641,42641.0,1188,214,7,11,0,0,3,1,0,4,0.019607843831181526,High-Value Frequent Flyers
486708,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,95189.0,Single,Star,23295.06,Standard,2015,2,2018.0,7.0,0,26,38887,38887.0,461,83,9,13,0,1,3,1,0,4,0.010416666977107525,High-Value Frequent Flyers
752217,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,84550.0,Married,Star,23405.99,Standard,2017,4,,,0,13,18880,18880.0,570,103,5,18,0,0,3,1,1,4,0.0746268630027771,High-Value Frequent Flyers
606846,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,83060.0,Married,Star,23444.9,Standard,2017,2,,,0,19,23152,23152.0,0,0,6,25,0,0,3,1,1,4,0.04316546767950058,High-Value Frequent Flyers
